Transaction_ID,Sender_account,Sender_age,Sender_is_elderly,Receiver_account,Receiver_age,Receiver_is_elderly,Amount,Date,Is_fraud,Sender_gender,Receiver_gender,Type_of_fraud,Method_of_contact,Loss,Time_of_day,Resolution_status
TXN-L6JG70E0,607011277,44,0,360905654,46,0,106.57,2023-10-20,0,Male,Male,Legitimate,Direct,0.0,Morning,N/A
TXN-T1C7QYJ0,027614158,29,0,720595113,81,1,322.56,2023-11-22,0,Male,Male,Legitimate,Direct,0.0,Morning,N/A
TXN-0D63YECM,385194737,58,0,666055833,49,0,132.51,2023-08-14,0,Female,Male,Legitimate,Direct,0.0,Afternoon,N/A
TXN-PAL1DSP7,495246837,34,0,216984311,37,0,27.1,2023-01-23,0,Female,Female,Legitimate,Direct,0.0,Night,N/A
TXN-U1Y90B68,537045484,68,1,610004943,87,1,72.44,2023-09-18,0,Male,Female,Legitimate,Direct,0.0,Afternoon,N/A
TXN-YWPAJO3J,337730606,60,1,431747414,78,1,280.59,2023-06-05,0,Female,Male,Legitimate,Direct,0.0,Evening,N/A
TXN-NL6HR3BD,714962536,31,0,001435874,27,0,15.28,2023-12-22,0,Female,Female,Legitimate,Direct,0.0,Afternoon,N/A
TXN-A6POM373,747812123,40,0,111053353,68,1,139.65,2023-12-04,0,Female,Female,Legitimate,Direct,0.0,Afternoon,N/A
TXN-NY6VPASG,497348124,87,1,926023116,55,0,751.35,2023-07-11,0,Female,Female,Legitimate,Direct,0.0,Evening,N/A
TXN-7LQZGH2Y,431747414,78,1,228416584,27,0,8.58,2023-08-06,0,Male,Female,Legitimate,Direct,0.0,Afternoon,N/A
TXN-FRZUUN6X,117396351,37,0,072069472,82,1,215.47,2023-12-24,0,Male,Female,Legitimate,Direct,0.0,Evening,N/A
TXN-TTKN4E45,407919288,50,0,209773243,56,0,55.43,2023-01-26,0,Male,Female,Legitimate,Direct,0.0,Afternoon,N/A
TXN-Z9RTD6EN,063196678,62,1,123824732,33,0,30.5,2023-08-25,1,Female,Male,Other,Other,30.5,Afternoon,Unreported
TXN-JVYL4ZLS,807248900,80,1,580196799,20,0,118.7,2023-06-11,0,Female,Female,Legitimate,Direct,0.0,Afternoon,N/A
TXN-TJ669REA,754573823,67,1,902115118,41,0,282.63,2023-07-21,1,Male,Female,Government Impersonation,In-Person,282.63,Afternoon,Unreported
TXN-NTQJ5EG0,419744974,22,0,349059918,60,1,170.81,2023-07-07,0,Female,Male,Legitimate,Direct,0.0,Morning,N/A
TXN-TFRL69VS,866241839,76,1,917382757,43,0,56.61,2023-12-04,1,Male,Male,Tech Support Scam,Phone,56.61,Afternoon,Resolved
TXN-WD52SW6D,172432881,67,1,522828280,63,1,401.16,2023-11-17,0,Female,Male,Legitimate,Direct,0.0,Morning,N/A
TXN-WXN91TFR,487845604,73,1,408083673,26,0,191.95,2023-06-29,1,Female,Male,Investment Fraud,Email,191.95,Evening,Unreported
TXN-DF4YYKGL,808214179,60,1,280340713,36,0,136.74,2023-11-23,0,Male,Female,Legitimate,Direct,0.0,Morning,N/A
TXN-F4AKDNAD,489999385,63,1,648737533,29,0,57.35,2023-11-07,1,Female,Male,Investment Fraud,Email,57.35,Afternoon,Unreported
TXN-ZT4PGJM0,820795579,68,1,655049436,80,1,107.87,2023-08-02,0,Female,Male,Legitimate,Direct,0.0,Evening,N/A
TXN-14CTR1C0,724019672,23,0,267467544,39,0,62.58,2023-07-02,0,Male,Female,Legitimate,Direct,0.0,Afternoon,N/A
TXN-N5ROUES0,589273030,24,0,946820704,22,0,299.91,2023-08-10,0,Female,Female,Legitimate,Direct,0.0,Morning,N/A
TXN-MHSBKDNL,192735734,25,0,713306873,21,0,438.99,2023-09-17,0,Male,Male,Legitimate,Direct,0.0,Morning,N/A
TXN-93ACZSX0,175484941,64,1,669143326,35,0,33.01,2023-01-04,1,Male,Male,Government Impersonation,In-Person,33.01,Evening,Unreported
TXN-4LPO6GF9,853266893,21,0,263897676,48,0,38.58,2023-01-08,0,Female,Female,Legitimate,Direct,0.0,Morning,N/A
TXN-LD8ITBJQ,386451171,69,1,851488739,66,1,109.7,2023-11-29,0,Female,Female,Legitimate,Direct,0.0,Afternoon,N/A
TXN-2QH8XU63,215289692,23,0,089029013,20,0,1395.39,2023-10-14,0,Female,Male,Legitimate,Direct,0.0,Night,N/A
TXN-TMNI3GOM,118734861,87,1,299775766,29,0,252.65,2023-12-09,1,Female,Female,Investment Fraud,Email,252.65,Afternoon,Reported
TXN-32P8C17O,161045822,36,0,723408848,64,1,93.42,2023-05-18,0,Female,Female,Legitimate,Direct,0.0,Evening,N/A
TXN-SOOPI3GS,595019365,29,0,042078352,20,0,150.91,2023-10-06,0,Male,Male,Legitimate,Direct,0.0,Afternoon,N/A
TXN-C189VUZ1,626464884,43,0,352492250,29,0,988.91,2023-06-16,0,Female,Female,Legitimate,Direct,0.0,Afternoon,N/A
TXN-PJ1GEV8C,287501362,68,1,748704681,22,0,38.03,2023-09-25,0,Female,Male,Legitimate,Direct,0.0,Evening,N/A
TXN-7DUG8POK,651911797,47,0,622890096,36,0,1358.76,2023-12-10,0,Male,Female,Legitimate,Direct,0.0,Night,N/A
TXN-DIQKNPPA,030100607,23,0,525557080,58,0,73.96,2023-08-11,0,Female,Female,Legitimate,Direct,0.0,Evening,N/A
TXN-7A4MG5SV,235978881,24,0,810037759,20,0,56.14,2023-09-29,0,Male,Male,Legitimate,Direct,0.0,Afternoon,N/A
TXN-1XVR7JET,508850824,39,0,030100607,23,0,26.41,2023-01-03,0,Female,Female,Legitimate,Direct,0.0,Afternoon,N/A
TXN-AC0BQOF1,398478786,73,1,766523129,56,0,766.19,2023-06-06,0,Male,Female,Legitimate,Direct,0.0,Afternoon,N/A
TXN-6AHANMVT,184758720,89,1,952482263,22,0,481.55,2023-11-27,0,Male,Male,Legitimate,Direct,0.0,Afternoon,N/A
TXN-AEAKMFK4,077667861,78,1,825970419,74,1,92.95,2023-08-05,0,Male,Male,Legitimate,Direct,0.0,Afternoon,N/A
TXN-VDKZG5SU,389302652,79,1,603269164,48,0,674.69,2023-07-28,0,Female,Female,Legitimate,Direct,0.0,Afternoon,N/A
TXN-RILMYK50,713306873,21,0,389302652,79,1,165.76,2023-01-30,0,Male,Female,Legitimate,Direct,0.0,Evening,N/A
TXN-UA4QGVMD,088946147,28,0,076133802,24,0,229.34,2023-08-08,0,Male,Male,Legitimate,Direct,0.0,Evening,N/A
TXN-17JGTSNX,897139578,19,0,913398903,61,1,32.55,2023-03-04,0,Male,Female,Legitimate,Direct,0.0,Morning,N/A
TXN-QQXXAIJ5,810851739,27,0,276139575,47,0,697.85,2023-04-04,0,Male,Male,Legitimate,Direct,0.0,Night,N/A
TXN-I2JONEW1,167944844,78,1,752044796,22,0,362.15,2023-03-08,1,Male,Female,Other,Other,362.15,Morning,Reported
TXN-L76BYNWR,086675980,80,1,030100607,23,0,105.18,2023-09-05,0,Male,Female,Legitimate,Direct,0.0,Night,N/A
TXN-FDJ6BSC8,112225158,41,0,206986733,26,0,178.57,2023-01-29,0,Female,Male,Legitimate,Direct,0.0,Night,N/A
TXN-MWS81BXD,860629660,60,1,034318206,36,0,212.86,2023-05-26,1,Female,Female,Government Impersonation,In-Person,212.86,Night,Reported
TXN-8GAVFXC6,924891022,51,0,717070802,31,0,474.68,2023-07-20,0,Female,Female,Legitimate,Direct,0.0,Afternoon,N/A
TXN-Z8Z8H6CA,123998994,75,1,993660672,52,0,55.99,2023-07-10,0,Female,Male,Legitimate,Direct,0.0,Evening,N/A
TXN-HM2F5ZNG,709402051,58,0,993660672,52,0,261.46,2023-10-30,0,Male,Male,Legitimate,Direct,0.0,Morning,N/A
TXN-HO7AZP8O,991307112,80,1,170379374,23,0,97.4,2023-12-12,0,Female,Female,Legitimate,Direct,0.0,Evening,N/A
TXN-YLBOS46A,595021782,83,1,770005091,18,0,90.03,2023-02-11,0,Female,Male,Legitimate,Direct,0.0,Morning,N/A
TXN-HJDBHO4T,411751046,61,1,508850824,39,0,481.37,2023-02-07,0,Male,Female,Legitimate,Direct,0.0,Evening,N/A
TXN-JPYUEONG,214500298,89,1,215061901,46,0,25.32,2023-02-06,1,Male,Male,Government Impersonation,In-Person,25.32,Afternoon,Unreported
TXN-OL61VA2J,007977991,78,1,468975319,39,0,270.18,2023-02-12,1,Female,Male,Investment Fraud,Email,270.18,Morning,Unreported
TXN-8F2Y21NT,007330865,27,0,192735734,25,0,426.68,2023-10-28,0,Male,Male,Legitimate,Direct,0.0,Night,N/A
TXN-2QNB89EY,574510887,39,0,499806645,53,0,80.43,2023-02-06,0,Male,Male,Legitimate,Direct,0.0,Afternoon,N/A
TXN-NRS1WVPF,951761026,47,0,685683755,40,0,472.75,2023-01-04,0,Female,Female,Legitimate,Direct,0.0,Evening,N/A
TXN-LAH96JE0,027226563,19,0,607011277,44,0,178.53,2023-05-31,0,Male,Male,Legitimate,Direct,0.0,Morning,N/A
TXN-E2PMSVRZ,425806516,88,1,285756779,52,0,452.18,2023-09-22,0,Male,Male,Legitimate,Direct,0.0,Evening,N/A
TXN-VICV801D,355549587,52,0,145193987,27,0,233.85,2023-06-09,0,Male,Female,Legitimate,Direct,0.0,Morning,N/A
TXN-DCXFCBYF,063959284,63,1,845420824,52,0,102.59,2023-01-26,0,Female,Male,Legitimate,Direct,0.0,Morning,N/A
TXN-QQI5EQZP,522828280,63,1,579722458,88,1,296.99,2023-07-28,0,Male,Male,Legitimate,Direct,0.0,Afternoon,N/A
TXN-GQFF55DE,704771909,72,1,670108025,59,0,573.66,2023-06-29,0,Female,Female,Legitimate,Direct,0.0,Evening,N/A
TXN-BD9Q8WHT,061062915,83,1,146706210,29,0,171.9,2023-02-09,1,Female,Male,Other,Other,171.9,Morning,Under Investigation
TXN-70J98FBI,912280105,53,0,123824732,33,0,144.79,2023-06-14,0,Male,Male,Legitimate,Direct,0.0,Afternoon,N/A
TXN-N11O5LKH,144171768,47,0,136034324,32,0,336.4,2023-03-14,0,Male,Female,Legitimate,Direct,0.0,Evening,N/A
TXN-MUSJ1H3E,586126461,90,1,227161867,42,0,92.2,2023-11-29,0,Female,Female,Legitimate,Direct,0.0,Morning,N/A
TXN-F7BA0N68,766523129,56,0,859872154,26,0,404.56,2023-06-29,0,Female,Male,Legitimate,Direct,0.0,Morning,N/A
TXN-01N1T7NR,991307112,80,1,280340713,36,0,108.81,2023-03-10,1,Female,Female,Tech Support Scam,Phone,108.81,Morning,Resolved
TXN-49QDO3HG,670108025,59,0,862393416,35,0,5.75,2023-04-07,0,Female,Male,Legitimate,Direct,0.0,Afternoon,N/A
TXN-ESDRBTA3,245378798,61,1,021812641,30,0,121.94,2023-02-10,1,Female,Male,Investment Fraud,Email,121.94,Night,Under Investigation
TXN-SPXKKLJ7,958799499,22,0,258109965,46,0,162.84,2023-11-14,0,Male,Male,Legitimate,Direct,0.0,Evening,N/A
TXN-1OV5VXA8,925255163,74,1,574510887,39,0,45.47,2023-07-19,1,Female,Male,Government Impersonation,In-Person,45.47,Evening,Reported
TXN-MZ9HGNA0,236809993,72,1,183204745,25,0,337.98,2023-10-21,0,Female,Male,Legitimate,Direct,0.0,Evening,N/A
TXN-VV29VY7L,263863730,80,1,136528741,47,0,108.25,2023-01-24,0,Male,Female,Legitimate,Direct,0.0,Night,N/A
TXN-U0F9CQJN,717070802,31,0,437344399,58,0,248.06,2023-10-16,0,Female,Male,Legitimate,Direct,0.0,Morning,N/A
TXN-EUYATXZE,948451608,58,0,717114302,61,1,170.16,2023-06-27,0,Female,Female,Legitimate,Direct,0.0,Evening,N/A
TXN-2DS95EEB,089029013,20,0,001435874,27,0,71.55,2023-07-31,0,Male,Female,Legitimate,Direct,0.0,Evening,N/A
TXN-WRPK0ZFK,425806516,88,1,030100607,23,0,135.04,2023-10-18,1,Male,Female,Other,Other,135.04,Evening,Unreported
TXN-SXLHI9F5,804132646,55,0,054839920,27,0,327.13,2023-06-19,0,Female,Female,Legitimate,Direct,0.0,Night,N/A
TXN-ZZ326XX1,349195935,87,1,995031334,46,0,153.26,2023-10-01,0,Male,Male,Legitimate,Direct,0.0,Evening,N/A
TXN-9917V3M1,227161867,42,0,891505735,52,0,156.74,2023-01-08,0,Female,Male,Legitimate,Direct,0.0,Night,N/A
TXN-CIQUP06I,808214179,60,1,578909930,33,0,552.75,2023-03-01,1,Male,Male,Tech Support Scam,Phone,552.75,Morning,Reported
TXN-0AQK711U,165112119,82,1,931774552,41,0,46.05,2023-03-26,1,Male,Female,Other,Other,46.05,Afternoon,Unreported
TXN-L5SE9RLG,771854579,73,1,196130056,38,0,56.74,2023-10-04,0,Female,Female,Legitimate,Direct,0.0,Evening,N/A
TXN-2J5ZKOER,207468299,89,1,032165166,48,0,173.81,2023-01-13,1,Male,Male,Romance Scam,Social Media,173.81,Afternoon,Under Investigation
TXN-D9N55KWF,106128697,19,0,281477683,44,0,36.42,2023-03-26,0,Male,Female,Legitimate,Direct,0.0,Afternoon,N/A
TXN-PV0QL3GF,356569462,47,0,644111853,34,0,47.89,2023-11-03,0,Male,Female,Legitimate,Direct,0.0,Afternoon,N/A
TXN-220KLZGW,235978881,24,0,048659674,27,0,127.29,2023-07-22,0,Male,Female,Legitimate,Direct,0.0,Night,N/A
TXN-T2TKXZ0R,450920675,32,0,859851904,31,0,258.17,2023-12-16,0,Male,Female,Legitimate,Direct,0.0,Evening,N/A
TXN-WB0F4X6V,628694430,88,1,074574218,33,0,581.45,2023-11-14,0,Male,Male,Legitimate,Direct,0.0,Morning,N/A
TXN-AGVLKW1X,442417711,60,1,450920675,32,0,92.4,2023-12-14,1,Female,Male,Tech Support Scam,Phone,92.4,Afternoon,Resolved
TXN-NRHL5ZL0,356281184,53,0,171894498,53,0,146.66,2023-12-30,0,Male,Female,Legitimate,Direct,0.0,Morning,N/A
TXN-5SRKI3W7,043836793,40,0,420212169,35,0,79.22,2023-12-17,0,Male,Male,Legitimate,Direct,0.0,Morning,N/A
TXN-RUBHVNJT,717806128,64,1,253548261,20,0,125.36,2023-03-24,0,Female,Male,Legitimate,Direct,0.0,Evening,N/A
TXN-XFH41A68,950921299,71,1,712890569,36,0,61.15,2023-04-29,1,Male,Female,Other,Other,61.15,Evening,Reported
TXN-ONYPEE9N,714219781,61,1,967417932,25,0,58.44,2023-06-18,0,Female,Male,Legitimate,Direct,0.0,Evening,N/A
TXN-15BRYQPE,956321749,44,0,021812641,30,0,230.41,2023-02-06,0,Female,Male,Legitimate,Direct,0.0,Night,N/A
TXN-BZWB1UI1,287665249,71,1,965017593,43,0,184.69,2023-11-28,1,Female,Female,Investment Fraud,Email,184.69,Night,Unreported
TXN-DNGV39DX,150926919,87,1,823286180,45,0,163.83,2023-11-14,0,Male,Male,Legitimate,Direct,0.0,Afternoon,N/A
TXN-BIXDBAFD,770005091,18,0,204901283,39,0,209.11,2023-05-27,0,Male,Male,Legitimate,Direct,0.0,Night,N/A
TXN-C0K7ZTDL,349195935,87,1,074678414,24,0,498.67,2023-07-20,1,Male,Female,Romance Scam,Social Media,498.67,Night,Unreported
TXN-VHEPHJF7,146706210,29,0,209773243,56,0,202.29,2023-07-28,0,Male,Female,Legitimate,Direct,0.0,Afternoon,N/A
TXN-HB7VVC4A,941992571,79,1,410760584,85,1,153.2,2023-04-17,0,Male,Female,Legitimate,Direct,0.0,Night,N/A
TXN-94CL4OTG,344285529,32,0,023585366,23,0,183.59,2023-12-04,0,Male,Male,Legitimate,Direct,0.0,Morning,N/A
TXN-L60D97IB,425806516,88,1,318457352,21,0,591.78,2023-08-08,0,Male,Female,Legitimate,Direct,0.0,Night,N/A
TXN-0513XJWB,167944844,78,1,868607278,46,0,156.19,2023-08-28,0,Male,Female,Legitimate,Direct,0.0,Morning,N/A
TXN-EKVL9PTK,442417711,60,1,958392814,36,0,323.65,2023-09-10,1,Female,Female,Tech Support Scam,Phone,323.65,Evening,Reported
TXN-I3U7VXNL,408437181,80,1,698801251,25,0,402.36,2023-02-23,0,Female,Male,Legitimate,Direct,0.0,Afternoon,N/A
TXN-2UBZ8ZRR,753991721,27,0,499806645,53,0,151.14,2023-11-07,0,Female,Male,Legitimate,Direct,0.0,Afternoon,N/A
TXN-7YOHQLYL,580153816,21,0,109449460,71,1,191.86,2023-03-12,0,Female,Male,Legitimate,Direct,0.0,Afternoon,N/A
TXN-6TE8CP9K,639360085,59,0,691256940,68,1,82.46,2023-05-21,0,Female,Female,Legitimate,Direct,0.0,Night,N/A
TXN-4QG1KPWU,457497252,45,0,333091877,60,1,22.72,2023-12-10,0,Female,Female,Legitimate,Direct,0.0,Morning,N/A
TXN-G3DCMYXB,493688426,88,1,450920675,32,0,178.04,2023-01-14,1,Male,Male,Tech Support Scam,Phone,178.04,Afternoon,Unreported
TXN-ZLZOO0AH,397442646,60,1,178215428,22,0,44.86,2023-12-24,1,Male,Male,Romance Scam,Social Media,44.86,Afternoon,Under Investigation
TXN-X2RXTTQU,298760792,60,1,945506245,20,0,32.66,2023-06-25,1,Female,Female,Tech Support Scam,Phone,32.66,Night,Reported
TXN-4LF4YAJS,639360085,59,0,228268503,21,0,31.73,2023-11-15,0,Female,Male,Legitimate,Direct,0.0,Morning,N/A
TXN-APYX4L4O,623753913,60,1,824450567,30,0,658.43,2023-08-21,1,Male,Female,Other,Other,658.43,Morning,Unreported
TXN-1DL87XPI,998413271,35,0,796285932,65,1,9.32,2023-06-23,0,Female,Female,Legitimate,Direct,0.0,Afternoon,N/A
TXN-NJY1O2RN,820795579,68,1,146706210,29,0,80.99,2023-10-17,1,Female,Male,Other,Other,80.99,Evening,Reported
TXN-89LGZPJC,508850824,39,0,823286180,45,0,234.54,2023-08-31,0,Female,Male,Legitimate,Direct,0.0,Morning,N/A
TXN-Q8RL6AB6,579722458,88,1,752044796,22,0,54.58,2023-05-11,0,Male,Female,Legitimate,Direct,0.0,Afternoon,N/A
TXN-87CI602M,756420240,63,1,056926488,35,0,168.91,2023-03-02,1,Male,Female,Romance Scam,Social Media,168.91,Evening,Unreported
TXN-XQ80I452,240362341,34,0,242266931,52,0,164.46,2023-11-22,0,Male,Male,Legitimate,Direct,0.0,Afternoon,N/A
TXN-ESQ17ZSB,483334538,83,1,167211829,44,0,60.73,2023-05-05,0,Female,Male,Legitimate,Direct,0.0,Night,N/A
TXN-TAC9PFHJ,827561919,37,0,817690353,47,0,123.43,2023-06-21,0,Male,Female,Legitimate,Direct,0.0,Afternoon,N/A
TXN-DIINIVDC,382469012,82,1,021812641,30,0,268.04,2023-01-25,1,Male,Male,Investment Fraud,Email,268.04,Afternoon,Unreported
TXN-V6Z8KV8N,392541578,49,0,846436943,22,0,187.75,2023-02-13,0,Male,Female,Legitimate,Direct,0.0,Afternoon,N/A
TXN-GKPLRGGB,141529481,27,0,877198296,36,0,463.2,2023-01-28,0,Female,Female,Legitimate,Direct,0.0,Afternoon,N/A
TXN-93NGM8X2,797662826,41,0,682802744,82,1,63.05,2023-11-03,0,Male,Female,Legitimate,Direct,0.0,Night,N/A
TXN-INMM5DEP,258109965,46,0,340492674,57,0,177.11,2023-02-01,0,Male,Female,Legitimate,Direct,0.0,Afternoon,N/A
TXN-BVXSMXVQ,620927151,72,1,228268503,21,0,99.77,2023-03-20,1,Female,Male,Tech Support Scam,Phone,99.77,Evening,Unreported
TXN-VVS23HKF,708435606,22,0,620106699,44,0,197.61,2023-03-27,0,Male,Male,Legitimate,Direct,0.0,Morning,N/A
TXN-DZWNF16N,469574364,42,0,323119408,34,0,355.71,2023-11-20,0,Female,Female,Legitimate,Direct,0.0,Morning,N/A
TXN-DCJS924W,118734861,87,1,505988121,29,0,205.3,2023-03-16,1,Female,Female,Investment Fraud,Email,205.3,Afternoon,Unreported
TXN-80CE91TE,418532243,21,0,808464398,50,0,173.83,2023-07-05,0,Female,Male,Legitimate,Direct,0.0,Morning,N/A
TXN-W0TTAVB2,789807316,30,0,632832764,38,0,247.03,2023-11-05,0,Female,Male,Legitimate,Direct,0.0,Morning,N/A
TXN-0RIY4KL9,408943839,79,1,988350298,41,0,260.57,2023-10-15,1,Female,Female,Government Impersonation,In-Person,260.57,Afternoon,Reported
TXN-DD4SIJZV,783893941,87,1,145193987,27,0,202.77,2023-08-09,0,Male,Female,Legitimate,Direct,0.0,Afternoon,N/A
TXN-SSL57XPE,640830322,89,1,429414718,36,0,401.36,2023-01-30,0,Female,Female,Legitimate,Direct,0.0,Morning,N/A
TXN-6DDETY82,454290810,82,1,215289692,23,0,489.12,2023-10-27,0,Female,Female,Legitimate,Direct,0.0,Afternoon,N/A
TXN-M0YWS4RH,579158427,35,0,027855092,84,1,60.71,2023-05-14,0,Male,Female,Legitimate,Direct,0.0,Afternoon,N/A
TXN-NPZ5GP5G,756420240,63,1,730223044,44,0,433.34,2023-09-01,1,Male,Male,Romance Scam,Social Media,433.34,Morning,Unreported
TXN-350P3CYA,382469012,82,1,894271900,26,0,51.16,2023-10-03,1,Male,Male,Investment Fraud,Email,51.16,Afternoon,Unreported
TXN-NIX7QSX3,027226563,19,0,622609600,60,1,141.59,2023-02-06,0,Male,Female,Legitimate,Direct,0.0,Afternoon,N/A
TXN-2HMW4BQP,241756713,33,0,121117054,33,0,569.46,2023-11-28,0,Male,Male,Legitimate,Direct,0.0,Evening,N/A
TXN-YZNI6BJU,208371533,58,0,940215632,24,0,267.12,2023-08-03,0,Male,Male,Legitimate,Direct,0.0,Morning,N/A
TXN-8S1SAXT8,925602213,65,1,397098177,38,0,45.18,2023-01-28,1,Male,Male,Other,Other,45.18,Evening,Unreported
TXN-NDU1DL51,418532243,21,0,075684276,83,1,89.39,2023-02-01,0,Female,Male,Legitimate,Direct,0.0,Morning,N/A
TXN-B25T0FW5,027855092,84,1,550136331,41,0,607.06,2023-04-09,0,Female,Female,Legitimate,Direct,0.0,Evening,N/A
TXN-USWOVCXE,619142807,60,1,088946147,28,0,107.59,2023-02-13,1,Male,Male,Investment Fraud,Email,107.59,Evening,Under Investigation
TXN-BHK10IO1,807341966,56,0,508526654,48,0,115.89,2023-02-20,0,Female,Male,Legitimate,Direct,0.0,Afternoon,N/A
TXN-126483DX,774869166,79,1,770005091,18,0,77.14,2023-04-09,0,Female,Male,Legitimate,Direct,0.0,Evening,N/A
TXN-AI85M3UP,579722458,88,1,505988121,29,0,403.43,2023-05-22,0,Male,Female,Legitimate,Direct,0.0,Evening,N/A
TXN-V40GYEZC,328696198,25,0,844702118,25,0,349.48,2023-07-18,0,Female,Female,Legitimate,Direct,0.0,Night,N/A
TXN-NXBMCOPZ,008721109,34,0,451455977,68,1,497.86,2023-09-24,0,Male,Male,Legitimate,Direct,0.0,Morning,N/A
TXN-ZQONAW5Q,266471644,25,0,454035110,77,1,166.11,2023-08-12,0,Male,Male,Legitimate,Direct,0.0,Evening,N/A
TXN-II7VXTRQ,104848421,87,1,446461013,61,1,61.58,2023-08-08,0,Female,Female,Legitimate,Direct,0.0,Morning,N/A
TXN-NUJ7QAB2,410760584,85,1,934404114,82,1,115.96,2023-08-18,0,Female,Male,Legitimate,Direct,0.0,Night,N/A
TXN-DNRB3DM4,084197117,54,0,338064353,40,0,67.72,2023-09-27,0,Female,Male,Legitimate,Direct,0.0,Evening,N/A
TXN-AWOFSMSL,770005091,18,0,172432881,67,1,117.16,2023-01-16,0,Male,Female,Legitimate,Direct,0.0,Evening,N/A
TXN-OM4HN9R5,546276696,47,0,916808162,27,0,116.07,2023-11-12,0,Male,Male,Legitimate,Direct,0.0,Morning,N/A
TXN-YEOKPJTW,797233790,88,1,717806128,64,1,35.06,2023-05-13,0,Female,Female,Legitimate,Direct,0.0,Evening,N/A
TXN-Q70VH5XV,599509918,31,0,220321646,51,0,283.61,2023-04-05,0,Female,Male,Legitimate,Direct,0.0,Evening,N/A
TXN-16Y0UPU5,703201721,62,1,902115118,41,0,353.81,2023-11-14,1,Female,Female,Government Impersonation,In-Person,353.81,Morning,Unreported
TXN-ME59HL13,547970178,57,0,134815413,35,0,343.15,2023-03-05,0,Male,Male,Legitimate,Direct,0.0,Morning,N/A
TXN-ZBLI4Z3Y,636540030,26,0,579158427,35,0,505.93,2023-06-17,0,Female,Male,Legitimate,Direct,0.0,Afternoon,N/A
TXN-SWVD777T,510677794,53,0,167944844,78,1,590.0,2023-02-25,0,Male,Male,Legitimate,Direct,0.0,Evening,N/A
TXN-D81MGQYO,614152854,49,0,050621604,21,0,34.65,2023-09-10,0,Female,Male,Legitimate,Direct,0.0,Night,N/A
TXN-XTHWKNP8,586582861,83,1,943881649,45,0,242.63,2023-07-26,0,Male,Female,Legitimate,Direct,0.0,Night,N/A
TXN-ENFIE99I,778583839,41,0,965029981,89,1,414.7,2023-11-16,0,Female,Male,Legitimate,Direct,0.0,Evening,N/A
TXN-QBVQCHNY,138039296,33,0,372178705,24,0,68.42,2023-08-15,0,Female,Male,Legitimate,Direct,0.0,Morning,N/A
TXN-E5RZUF21,639360085,59,0,937481956,64,1,112.14,2023-11-17,0,Female,Male,Legitimate,Direct,0.0,Morning,N/A
TXN-EBCVF6FO,680615069,55,0,462588882,29,0,9.26,2023-07-07,0,Female,Male,Legitimate,Direct,0.0,Night,N/A
TXN-M5U2TLUG,569132202,68,1,958392814,36,0,63.8,2023-08-22,1,Female,Female,Tech Support Scam,Phone,63.8,Night,Under Investigation
TXN-M8P8KLT7,100585092,85,1,791880074,26,0,485.85,2023-03-25,0,Female,Male,Legitimate,Direct,0.0,Morning,N/A
TXN-N3B8PFY4,290854268,79,1,453651788,44,0,558.8,2023-06-09,1,Female,Male,Investment Fraud,Email,558.8,Evening,Unreported
TXN-RSXF8LSM,299775766,29,0,376442872,52,0,266.41,2023-06-05,0,Female,Female,Legitimate,Direct,0.0,Afternoon,N/A
TXN-JO52F0U4,003314313,63,1,782913386,50,0,171.44,2023-10-06,0,Female,Male,Legitimate,Direct,0.0,Night,N/A
TXN-XRQLOTEF,926213847,52,0,284450553,32,0,218.94,2023-08-06,0,Female,Male,Legitimate,Direct,0.0,Afternoon,N/A
TXN-2TRICQPE,950921299,71,1,931774552,41,0,31.73,2023-07-22,1,Male,Female,Other,Other,31.73,Morning,Unreported
TXN-H4F1XNVB,667964667,61,1,121117054,33,0,116.14,2023-07-02,0,Female,Male,Legitimate,Direct,0.0,Night,N/A
TXN-MD2G5AAT,227541099,75,1,665130526,72,1,69.54,2023-07-28,0,Male,Male,Legitimate,Direct,0.0,Evening,N/A
TXN-9WYP4VAS,452125671,29,0,714962536,31,0,190.36,2023-11-17,0,Female,Female,Legitimate,Direct,0.0,Afternoon,N/A
TXN-GTT0RRS7,916601010,39,0,356569462,47,0,208.95,2023-08-31,0,Male,Male,Legitimate,Direct,0.0,Afternoon,N/A
TXN-VH1YGLVX,749621833,19,0,146706210,29,0,65.65,2023-04-01,0,Male,Male,Legitimate,Direct,0.0,Afternoon,N/A
TXN-NLMK3K6Z,870119330,76,1,228416584,27,0,557.2,2023-02-19,0,Male,Female,Legitimate,Direct,0.0,Afternoon,N/A
TXN-8COF3138,711026086,86,1,196130056,38,0,316.55,2023-11-01,1,Female,Female,Other,Other,316.55,Morning,Unreported
TXN-42P0KQD8,172432881,67,1,606557720,20,0,294.57,2023-11-07,1,Female,Female,Other,Other,294.57,Night,Unreported
TXN-WF9BSTY0,682802744,82,1,731448745,80,1,21.15,2023-10-04,0,Female,Male,Legitimate,Direct,0.0,Morning,N/A
TXN-LKCGFY44,072069472,82,1,982987993,75,1,699.12,2023-08-16,0,Female,Female,Legitimate,Direct,0.0,Evening,N/A
TXN-B49OZO13,966835850,52,0,667430218,59,0,271.43,2023-11-02,0,Male,Male,Legitimate,Direct,0.0,Afternoon,N/A
TXN-OSUG8NML,545518647,23,0,034729406,61,1,41.38,2023-10-23,0,Male,Male,Legitimate,Direct,0.0,Night,N/A
